iteration,success,beta_const,beta_ga_c,beta_first_bmi_c,beta_delta_bmi,beta_ga_hinge_18,random_intercept_var,residual_var,icc,warnings
353,True,-2.6080336698069995,0.03022620009065635,-0.01793647017245423,0.025392921364967982,0.024210509837066692,0.1911233069407006,0.06680251566968627,0.741001056064884,
354,True,-2.6417506506360233,0.014561027722654886,-0.03535379944944466,0.025004248790000162,0.05164725769616837,0.16388499895182893,0.07852753777884354,0.6760582648161882,
355,True,-2.633210528060416,0.02493251806889319,-0.034251122696740514,0.011790952220226877,0.04066596135202328,0.18281567366206608,0.06693203263169467,0.7320014120451332,
356,True,-2.6320663488163882,0.022867236287431265,-0.03731896685820225,0.030205003806243816,0.04367314351421358,0.18591736760021868,0.06582326233160138,0.7385274584026085,
357,True,-2.6215346892379916,0.022175903989997303,-0.03493134625241683,0.01524556930938817,0.05006863767663197,0.190291722908884,0.06050901963530613,0.7587366806753187,
358,True,-2.5374362876124756,0.03695712531783054,-0.04252102861494653,-0.03611251108263928,0.023066077235298584,0.1605094994700984,0.05454891686498549,0.7463530244731624,
359,True,-2.621001432211478,0.028450096465735524,-0.03617637295701592,0.01256424396279629,0.03365006318823879,0.1748378785845828,0.05983636196156694,0.7450237323776495,
360,True,-2.6373866280465204,0.02637470647838281,-0.024309597265718796,0.022063328829722575,0.03410530912825722,0.1776130691499385,0.06205552993757117,0.7410777624860528,
361,True,-2.6461760754223898,0.026084729156086804,-0.02827789255371881,-0.002415517088912566,0.04197189441595127,0.19630855777170012,0.06830481323194165,0.7418693810790021,
362,True,-2.6355445138758102,0.02336124810492401,-0.02598706448494872,0.02519326593396557,0.03802887309351258,0.18889428820440568,0.06221005348734243,0.7522541702456481,
363,True,-2.642469665900268,0.009909859273371006,-0.03583749960605993,0.01606670731722447,0.0535044323598454,0.15564082871653015,0.07618785118616092,0.6713614069745797,
364,True,-2.6179049837918935,0.020181329934966172,-0.034694041684149364,0.01151054420342608,0.03683316652536277,0.16323520701710412,0.07133125078727982,0.6959017437746093,
365,True,-2.6223779566499714,0.027514716122945843,-0.052400901182362514,-0.0032084503322560853,0.03617512722439609,0.18304260224456664,0.06647298697658321,0.7335918481723918,
366,True,-2.619864731651961,0.02956695332864268,-0.047064403550177956,0.021957326638796487,0.037416816205143255,0.18735653546687844,0.06611372314551062,0.7391657565370902,
367,True,-2.6636701794420246,0.027446095105727278,-0.04025201628439723,0.01471298037657104,0.04175790233534078,0.184392581469657,0.06498138585381728,0.7394219350509551,
368,True,-2.5960659545562637,0.0293915850726909,-0.026141180495208926,-0.008804662589338402,0.04135599346128404,0.18188580703695223,0.06639112140318182,0.7325924651142507,
369,True,-2.594700041720708,0.03172454545767759,-0.03996323683377221,0.003480094716687432,0.034529277750849886,0.19325198912462893,0.057576393219064215,0.7704550311209551,
370,True,-2.6635780089540853,0.02402549485427746,-0.045316713700116695,0.012964396007879733,0.03949339249134112,0.18686488592120712,0.06006132792319915,0.7567640673377629,
371,True,-2.6080585992286953,0.033154876990480815,-0.04506946119692278,-0.007234294734418952,0.041757197546279864,0.1912829737576473,0.060294080374055155,0.7603355338500356,
372,True,-2.648914388157866,0.018213242183340216,-0.026900114394926237,0.013101894329288176,0.030089363977704172,0.18192728506714076,0.06128845202484201,0.7480078684149328,
373,True,-2.649201578981483,0.023648793215509525,-0.036680966319687355,0.03870690423279075,0.035613714402231544,0.221867074330186,0.06989404625300093,0.7604408493040705,
374,True,-2.5931715147203156,0.022557385059640545,-0.021744739469645183,0.020317537591013846,0.028893340316044208,0.1928221378638976,0.06412272396943908,0.7504416958879245,
375,True,-2.6595574417373253,0.018922614118954625,-0.054286417172052244,0.01565964251052291,0.05426857913716549,0.15488780707537395,0.07072903096455757,0.6865081898185305,
376,True,-2.6663797677848797,0.018303616941439338,-0.04606182557810536,0.03500818938221666,0.04956185312207702,0.1922524058251229,0.07313453391287066,0.724423010472657,
377,True,-2.5936499404729205,0.024907815695820464,-0.014860468838860377,-0.0006591233327140549,0.031566658687650496,0.18291112497885167,0.05708567896755211,0.7621398367442406,
378,True,-2.613609090809613,0.02706387242191853,-0.03620745995298325,0.02412134785884333,0.03535944034174869,0.1840557673273634,0.062002220464817376,0.7480178513156658,
379,True,-2.6892211571424554,0.017500252966966494,-0.03246298228394655,0.026889544876435675,0.05238270911083771,0.1788456442087626,0.05937803491164534,0.7507467136311279,
380,True,-2.6226654265589544,0.02413804205128313,-0.050697608020735224,-0.0032291033030739207,0.04502547170811418,0.20614925253669703,0.07079126660175769,0.7443809709681158,
381,True,-2.618293472827324,0.01971355378227611,-0.0361842597663055,0.000440671933995429,0.0409216027283575,0.19357016659224388,0.06331034004810761,0.7535416724448228,
382,True,-2.6000138332276097,0.019319093708430633,-0.04361722006024455,0.015481527540910447,0.043107359535792186,0.15925999687783318,0.07533005945627898,0.6788863917190462,
383,True,-2.662692546023498,0.017504352705525486,-0.02984420535972243,0.028352544590666405,0.05057094120379595,0.17392734443256838,0.0646745883333347,0.7289435689660227,
384,True,-2.682733545324499,0.019453267689478138,-0.040789738044495503,0.032958752222304995,0.04005171232800015,0.17170863271770154,0.06316160621779675,0.7310787160431057,
385,True,-2.644778749423863,0.024906252082294283,-0.0321815177617599,-0.010509362980922145,0.03803560001050402,0.1788068211032961,0.062495410254719726,0.7410077399491743,
386,True,-2.633032673997021,0.031275675765627516,-0.04373637699526209,0.006942718274947451,0.03853300011804968,0.1877020518307939,0.06166643350826198,0.7527095959041628,
387,True,-2.6266124554869714,0.02359797518852994,-0.030750121169307695,0.010875310776475598,0.04836165309900281,0.19418794715738077,0.06722055735010718,0.7428524466839537,
388,True,-2.630641538986231,0.02678078896435632,-0.04546803537293881,0.02228700974794559,0.02964397487244893,0.17782578609671063,0.06405831067124482,0.7351693991990829,
389,True,-2.613343528153136,0.023255218716251937,-0.0381231710712259,0.0064559385515083455,0.03402612441875645,0.14692893027996834,0.07177110611631232,0.6718285588838937,
390,True,-2.645307540186517,0.02226495134935392,-0.026868031081579622,-0.0007182436013780362,0.03849934875931171,0.177034444192685,0.07590225745919843,0.6999159988902574,
391,True,-2.636734916701891,0.02445737541051516,-0.029852332607249746,0.025880441946399144,0.03764156910935648,0.21068504508698938,0.06978182895440256,0.751194043172086,
392,True,-2.5974239319658277,0.025578378568569773,-0.029966270441265645,0.02836346947214325,0.03285242043995414,0.19815782149399733,0.06443835087535162,0.7546104716838093,
393,True,-2.645631791325415,0.026185115530024585,-0.051397118621336856,0.013864230790953374,0.03064826986117332,0.19399332038561995,0.07771874406725615,0.7139665320943629,
394,True,-2.6137398616820846,0.026045255989146487,-0.040603648156809294,0.005968413878244109,0.047455984485995764,0.20876776657673635,0.0673285134649387,0.7561411785237531,
395,True,-2.6151666768720823,0.02272008069968559,-0.011084572360525704,0.025281078448958966,0.03421878891094145,0.17512774772172643,0.06613589338752263,0.7258770816711045,
396,True,-2.6379943103006602,0.02299442412738725,-0.041667674208641356,0.030959914777379253,0.03456150748386639,0.16014308872527142,0.07040420192665256,0.6946214300434026,
397,True,-2.620676941822514,0.0280919236785232,-0.020469684589898073,0.015541679082341154,0.04136305048814269,0.177642711881778,0.06396277448020712,0.7352594287350951,
398,True,-2.629280143608001,0.028250282248777497,-0.02638226463673826,0.01671085928620918,0.032952060383027254,0.1985613407220636,0.04904514198942684,0.801923029428216,
399,True,-2.6858550430823445,0.012644411852381684,-0.025813058441188516,0.027616473599935003,0.053795735777543485,0.1594588621019598,0.06982435526782557,0.695466785276248,
400,True,-2.6008309589986967,0.017771561289450823,-0.048293460156408015,0.010679449357726299,0.05000162676853521,0.1651038045441932,0.06051905164727582,0.7317689676088583,
401,True,-2.669705143125759,0.0125954473422336,-0.03315754798027172,0.022934434827199396,0.06626738758407438,0.17803871551914635,0.07531860214259468,0.7027178735640349,
402,True,-2.6259242546857555,0.028975615646115435,-0.048990039705054556,-0.0061463555079052405,0.033584897763008964,0.18065627944028162,0.07050417525325957,0.7192863210122519,
403,True,-2.5925367534298087,0.03045328334591801,-0.03705918543059838,-0.003941564955269171,0.027010938696602406,0.16932779401325734,0.06881477001324254,0.7110354031227067,
404,True,-2.648493980394541,0.019685630247418758,-0.03587524614946828,0.04469444762796508,0.035309000267963526,0.17992519357906156,0.06537012484442897,0.733504392727257,
405,True,-2.667855330083219,0.01899922428189868,-0.05145781535359269,0.0181419323062405,0.055291574781195195,0.16366848269828013,0.06728288021306306,0.7086707808739307,
406,True,-2.6153320001002136,0.03317143744613093,-0.034739245790417365,0.0010653920278675727,0.033810595237908345,0.21925715164935267,0.06308845615526185,0.7765559144135171,
407,True,-2.545526091105794,0.037093948159092074,-0.03575768741590268,-0.007494611282087438,0.030300581523858446,0.18082386171494433,0.06734164526822187,0.7286422029924172,
408,True,-2.646917174960309,0.014609206340233721,-0.04359338825666034,0.028371197821903366,0.054371861904038976,0.2138607931000975,0.06240793864615851,0.7741042272439351,
409,True,-2.5785168568419032,0.026766548196775052,-0.025253980825398255,0.007526189468897269,0.03476274378062194,0.1861591299992535,0.06416646559172837,0.7436679799353286,
410,True,-2.634440030175589,0.02631205843551238,-0.04193661781785191,0.004487052835563457,0.03426440028669386,0.16297158047748952,0.0646817270859295,0.7158761812941785,
411,True,-2.5781048969450713,0.022927598821656597,-0.03472715567234572,0.018150569828946552,0.043016912613406365,0.1874270017021346,0.06666053377708905,0.7376473676626306,
412,True,-2.6030134049980496,0.02149007904913035,-0.025520029303855028,0.018667144591331935,0.05007593694658982,0.17514479575756273,0.0640765704306378,0.7321452868042422,
413,True,-2.591470901133143,0.020300630219489708,-0.03839665051039312,0.014786081545247907,0.038881449517066735,0.17143436662779668,0.06358773024335479,0.7294393544696517,
414,True,-2.641922025737444,0.015976664288429705,-0.03324821129192859,0.03683824495853572,0.03696814050132142,0.16375534643936684,0.06172306364257591,0.7262573227292818,
415,True,-2.670461684772111,0.018986355329356115,-0.019973151821303055,0.021343839637772123,0.06022021472304187,0.197451986362192,0.07196786747710884,0.7328783812642291,
416,True,-2.594966887065438,0.01812053730928425,-0.03857968461407572,0.005786958857809883,0.047941135749829174,0.18152745720477045,0.07905102639815274,0.6966325641889416,
417,True,-2.6666717701823033,0.02007144818304996,-0.03680221906154423,0.010483935578517829,0.04903725443567605,0.18612879383396214,0.06784513657760712,0.732865745442208,
418,True,-2.6119717648985077,0.03143313410979011,-0.029955866222329004,0.00939502198647917,0.032706002921506175,0.19610288018692426,0.0724435852903172,0.7302381725204401,
419,True,-2.5981171191708223,0.01986618982233071,-0.051370992085531815,0.02046136044445311,0.046386512663182895,0.18099346843253689,0.0567772000511572,0.7612102434112856,
420,True,-2.610498060638376,0.01605201372530436,-0.037982350224899555,0.0157745592084817,0.05635525743566477,0.1842313823498297,0.0719694575884898,0.7190896891445926,
421,True,-2.631263861028289,0.030322140304170797,-0.043821296383626286,0.027258768412594704,0.016861858246407905,0.15632754633071408,0.06986727765793847,0.6911190255111962,
422,True,-2.641357350302828,0.026033290561325997,-0.042044856220012576,-0.004916429354154572,0.03717492722763608,0.18043038422933597,0.06780618613802705,0.7268485218044977,
423,True,-2.611933635214851,0.024320544060841456,-0.044607344567911274,0.0011358141188142514,0.04587030829286838,0.16564482920602755,0.072400746976924,0.6958534237944421,
424,True,-2.6745932803233647,0.023334313930622675,-0.03401069390531097,0.019760481296440847,0.04076567226112924,0.1798829660382766,0.06570992618352582,0.7324436974170199,
425,True,-2.6566655726736976,0.019982935889382485,-0.03461537530629613,0.0228460473876359,0.03963005624072967,0.17588500592401493,0.07518412577952098,0.7005441279483976,
426,True,-2.5949901620259572,0.02914044564627942,-0.011351668184468866,0.008370810630711135,0.03136908684585899,0.180976781423853,0.07230328724567708,0.7145322660978286,
427,True,-2.6348067549264735,0.02137782177842321,-0.04090053028334364,0.019817674522825596,0.034523392197906885,0.169266595082385,0.06779109177730938,0.7140312441442475,
428,True,-2.633635953755996,0.017407095765306132,-0.03483948952436006,0.021785100538918568,0.04151737291533633,0.18790257647771294,0.07349417989912556,0.7188405054530446,
429,True,-2.638147515606945,0.020739257397022662,-0.017189838209297464,-0.007218066824106016,0.04672682532399522,0.18554190798232617,0.08156582320089603,0.6946332371602302,
430,True,-2.6482102020903615,0.022409396036207375,-0.027840685044184958,0.020934502385835288,0.047673767190432814,0.1498553543376205,0.07394577007475246,0.6695916060792394,
431,True,-2.594521143562141,0.024142285080164437,-0.03240038777751983,0.039253883052126674,0.036234097129916716,0.15778401505036696,0.06645095088017543,0.7036548220550097,
432,True,-2.6495444433686726,0.021096233510368885,-0.05354212546220202,0.024706398905867826,0.03991447044880109,0.18071974293389276,0.059883463117633505,0.751111117343926,
433,True,-2.6251283557313414,0.029607203705062292,-0.053388841754899344,0.022797586902435333,0.03706069785305838,0.18818500938374508,0.06238172940655039,0.7510374692677828,
434,True,-2.6187856152736506,0.020192994835773165,-0.038105515190002916,0.0239214874289271,0.03220207832009616,0.16030252517889426,0.06675103643160184,0.7060119385129429,
435,True,-2.6282801698692717,0.019053561042236565,-0.048601983988950166,0.017035923189090474,0.04217036679447294,0.1949394570226558,0.0614165307654701,0.760424824497449,
436,True,-2.6479607241616456,0.026992099807342154,-0.03534653550896994,-0.0022491422013682233,0.04691244217149974,0.17919431542581798,0.06828435786354521,0.7240798289568005,
437,True,-2.647412205260578,0.02224239934253959,-0.03623267848270129,0.02175750068478238,0.04667357630540032,0.19515566396843773,0.07174265498346227,0.7311985505746419,
438,True,-2.6626734815174653,0.02336306767569989,-0.04353225854979134,0.009198047070669414,0.041428287860186916,0.19164579700652382,0.07098853232523028,0.7297058137607019,
439,True,-2.6301491754441226,0.01996379958730383,-0.03668220859995252,0.025452198604271087,0.04813353883750116,0.1935495228327645,0.06700803875465004,0.7428282704734727,
440,True,-2.636176094654061,0.01875303143920856,-0.034012074521708055,0.018229194883370114,0.052358525845335784,0.17928205413839157,0.07276897848450646,0.7112926786006128,
441,True,-2.6052014556061165,0.0226368882362461,-0.026507968269150313,0.021868496432088734,0.030774916308379988,0.1763215124520581,0.0647156268926766,0.7315118032490445,
442,True,-2.5630523493041655,0.02121700545341702,-0.03691907804606223,0.005174999393374856,0.03568369216627806,0.16989359480921323,0.06312823063117941,0.7290887644885964,
443,True,-2.6648422262458773,0.015930957346124913,-0.048011212014048024,0.008982531313706013,0.04608551390388014,0.20790074468951683,0.06927452487317076,0.7500696040362173,
444,True,-2.592305016242704,0.031587725586448866,-0.04108827124262402,0.005026537909685207,0.02405931111146468,0.14442806151119353,0.06873202121189105,0.6775567904935534,
445,True,-2.639458371331321,0.025123422112489746,-0.04049144702714536,0.008916836009908079,0.030897375400307323,0.18561074712160974,0.07079624936865185,0.7238911171000721,
446,True,-2.6222605536799795,0.014440245819912703,-0.022425722312640325,0.0023057892776369186,0.048122861953944496,0.18910972737924706,0.07635673551909795,0.7123676765590642,
447,True,-2.589048835713125,0.02457318002340409,-0.030123194003239148,0.00919023961834366,0.02433107767480031,0.16800593746243303,0.07135454796814118,0.7018950398609659,
448,True,-2.5986825877608566,0.02469113233101073,-0.046620698546952416,0.016235137942701854,0.036835269039783514,0.16346077397652317,0.06751581597601909,0.7076941174432817,
449,True,-2.590047564082306,0.024649602195792594,-0.02729918449395914,0.021293993428452188,0.02725322526716794,0.17582859339555923,0.06727585933325404,0.7232635660182609,
450,True,-2.663090168197748,0.01300272846941386,-0.04204850940115671,0.015593914564975393,0.054048654661383935,0.19037010389046027,0.07057117845767809,0.7295514997756293,
451,True,-2.5934458563702214,0.035898361511044675,-0.04066283398133152,0.006827056296868845,0.015385555403593302,0.17734741205137203,0.05619185010341118,0.7593901360098979,
452,True,-2.619435266948257,0.02162382189045239,-0.05086735251582622,-0.018672496902654007,0.04013062913440417,0.168068628786979,0.07214306987489993,0.6996687910006905,
453,True,-2.623942080323823,0.022479756763664382,-0.04620145453292956,0.034248088093545695,0.03391852497571647,0.18267160326423632,0.06631905077876314,0.7336484333773019,
454,True,-2.6622794585762772,0.02128283570731077,-0.03397206325501589,0.03948504366089157,0.036017265297588245,0.18868741090310964,0.0625631585868073,0.7509929680405438,
455,True,-2.60534423669749,0.02444578033431242,-0.06991447192447918,0.022880637249768805,0.035038876516259004,0.1932629714178847,0.06087309983067572,0.7604704458851174,
456,True,-2.6634063805067516,0.02533813829006768,-0.04853984562491158,0.043365205858965195,0.03055615230821368,0.2145041084360282,0.06411127564222861,0.7698932675439731,
457,True,-2.6074281325864126,0.027510330481322714,-0.02878332487975448,0.018676780821742494,0.035310411269429395,0.2133367154374932,0.06317544206176288,0.7715274343337586,
458,True,-2.584093715090486,0.03199771274721511,-0.041599295028466925,0.018688181548738417,0.025718707391387558,0.16515500277211323,0.05200546136647655,0.7605205829119653,
459,True,-2.59388543980178,0.028926322006981614,-0.05916064039140386,0.013487217373914506,0.02309087125372171,0.18040553776885726,0.06227022990764116,0.7434015332315702,
460,True,-2.652039843527742,0.021375554889604055,-0.038008224829593616,0.015996022975038614,0.04354924657800962,0.17621181072549708,0.07028247483671551,0.7148717882996238,
461,True,-2.6369498852809508,0.021125601514190025,-0.03949496875479603,0.007926066648197937,0.04606361559516891,0.16388016011662873,0.0641343445798043,0.71872690877631,
462,True,-2.6362093973713647,0.022695211016492065,-0.05922446521860163,0.025418678408860765,0.0384784186620929,0.18311074922179701,0.07686399003851181,0.704340543788183,
463,True,-2.6334004019445745,0.02021490460945007,-0.02924258113963884,-0.010934022710716728,0.04851688835461008,0.20874871640263254,0.07341604477157528,0.7398114333410741,
464,True,-2.6247621789793185,0.016387695215262642,-0.04137303842130119,0.005856772396815344,0.044436289571769455,0.15944621327858305,0.0700222992831153,0.6948500755009336,
465,True,-2.5959717826852127,0.022630635196888505,-0.03776411433867866,0.012657235488607666,0.037266966906881256,0.19491951092658996,0.057787467676565556,0.7713261897396452,
466,True,-2.607509022791779,0.026901039524504473,-0.047313938751785835,0.007492280548139901,0.02944879884272579,0.2003066782176785,0.06254602883936064,0.762049135656084,
467,True,-2.629401825677807,0.02554160278468026,-0.035025443427324915,0.014305378812658674,0.036590935300826424,0.16669959349132119,0.058135727024502586,0.7414297411495404,
468,True,-2.6042360983251838,0.025443788105912805,-0.04054826610289805,0.029198588309177886,0.023357640030929668,0.18222815313691998,0.06690141739752652,0.7314593476237851,
469,True,-2.611133210949809,0.029146046310664822,-0.037171525021605985,0.03154093766565898,0.022069034457634196,0.16518802836763144,0.0632832285427782,0.7230144859421269,
470,True,-2.6498795833995366,0.0235212632223061,-0.04793628626002417,-0.0060721070559189875,0.03907622667656631,0.18870558360313427,0.07845702283855581,0.706332319917385,
471,True,-2.5949272224280158,0.02564551349492769,-0.02983274310918355,0.03003336664977968,0.03568990492036099,0.1765780077233864,0.05921196500626705,0.7488783584781321,
472,True,-2.6569891225638567,0.020597475297615235,-0.033330701605082336,0.03877404263497701,0.03965707580869891,0.1686508024098296,0.07980248455149141,0.6788028625923754,
473,True,-2.696152589359251,0.017867446597868774,-0.04550821896947696,0.020641272083276492,0.04899194924433828,0.2071429073755624,0.06843983996016181,0.7516541197813589,
474,True,-2.6047599941447537,0.028934478994605425,-0.06091604005214987,-0.02220524160543227,0.034057109553468884,0.1735766675915036,0.06821203399436557,0.7178857674201925,
475,True,-2.6365744995695417,0.030828367566077174,-0.032760061783493055,0.027631207371441705,0.02926859352647345,0.16796263381477636,0.07019662502910758,0.7052534284416704,
476,True,-2.699790133495103,0.01567132410506875,-0.013448377358513423,0.00998923392188626,0.051955164427894426,0.17956413597552545,0.07212354036483955,0.7134403185187953,
477,True,-2.652453930768856,0.02573157797527437,-0.059832334330905214,0.0071219890327234095,0.028888810706569863,0.17104981461110932,0.06242942819971796,0.7326125121525241,
478,True,-2.5888557921794626,0.03706930529856081,-0.041955126784275945,0.031115290372145287,0.005723715104302016,0.2135254767098588,0.06071259695716203,0.7786135376998049,
479,True,-2.6270121092859604,0.02425910524696743,-0.045849302175182766,0.022256028056693456,0.04483662147274535,0.19049673793643312,0.06217917872553481,0.753917272579964,
480,True,-2.636866535924226,0.016984242984492953,-0.038415179184822776,0.005697875999038093,0.043267388911567575,0.19657067551757934,0.05795898331371289,0.7722898636652423,
481,True,-2.622519703060296,0.017640216827588772,-0.027489153716409455,0.056037897918954055,0.038728903086452236,0.1893918532239404,0.06030175795778593,0.7584969928850183,
482,True,-2.5761881556170207,0.023217896596736492,-0.028432855200399964,0.012721070149456778,0.02665683066712475,0.1507792620534753,0.05724567517831372,0.724813400065933,
483,True,-2.652807680939747,0.019116372813863997,-0.03102445309495351,0.008987114925283144,0.03866616839758638,0.18945737259058582,0.07657894859959785,0.7121485207094966,
484,True,-2.6490058426078935,0.021045375093710565,-0.03512086797209352,0.0015641563002407603,0.035142596834078756,0.19730436791100675,0.07083462479582231,0.7358287055502232,
485,True,-2.638906194269252,0.028039207411137534,-0.03754431076076717,0.014637556246570137,0.029184269437336218,0.16926428569140517,0.05907818095864708,0.7412737900865907,
486,True,-2.5663339643547007,0.02949038266361728,-0.03790835698070994,0.028302954102962068,0.02644669187123428,0.18278796520723237,0.050612259483156265,0.7831524817497725,
487,True,-2.615923639946727,0.019693147932526887,-0.03847008755716317,0.02644371415512515,0.045832951838097456,0.17900042979539024,0.06302156919317921,0.7396039638687734,
488,True,-2.599247878361132,0.02477028911870942,-0.04986211380644706,0.016639777356006764,0.030437643870832885,0.16126287809455775,0.07740094861787256,0.6756904903266545,
489,True,-2.6017383689583573,0.028109912817083235,-0.03211850819996775,0.014098621594361534,0.03334624101339681,0.16672580528380812,0.06903627475784085,0.7071782080237622,
490,True,-2.6436208146615225,0.021523036434223975,-0.0212486507729589,-0.0009784632957120225,0.052033699013361426,0.17486275558945288,0.07225857375606813,0.7075987979368735,
491,True,-2.625634711086718,0.021288444481679828,-0.029962906528994578,0.023585572470485757,0.03264763438821482,0.16648661870863354,0.07291968106655336,0.6954145269567753,
492,True,-2.645254384686434,0.029374135272293173,-0.0310667749755957,-0.0054163664290072305,0.02939089399787266,0.21343853296022125,0.06450935861511801,0.7679084440990177,
493,True,-2.5771631793025587,0.033850888890268174,-0.035879491620735136,-0.01597335348120829,0.03436918565582206,0.17221280216622833,0.06415672146346366,0.7285744774610846,
494,True,-2.628940401581607,0.02445262144375681,-0.036194604664689586,0.025645382429222277,0.0472514335616158,0.20886284062500066,0.06684733513159531,0.757544911252714,
495,True,-2.635567624880979,0.024117081079690076,-0.04417199787116466,-0.0065478300490792955,0.04955913729774703,0.18169691473274938,0.07552816029533721,0.706373259733367,
496,True,-2.621495804890252,0.02390736193130353,-0.03650960916900047,0.009592740194553199,0.029813549091026043,0.18557967490119692,0.06627798173997868,0.7368434907881095,
497,True,-2.6035394493515747,0.027080456446498306,-0.018419142318037783,-0.004098050896328215,0.0402750126841467,0.18049886488324127,0.06417543467003571,0.7377107657518328,
498,True,-2.601364109509859,0.030248960097543312,-0.04120808177179605,0.019490831602094617,0.028107885512802477,0.16388697199190624,0.06566091256179499,0.7139554882439614,
499,True,-2.627683128656054,0.02288170654469487,-0.020018593368772555,-0.01942728442896631,0.040224374457279825,0.1815223234020614,0.07856498014182614,0.6979284299105782,
